index  ,sic3 ,yr ,ldsal ,lemp,ldnpt,ldrst ,ldrnd ,ldinv
1224,369,83,7.34797,2.830504,6.414649,5.37671,4.025291,4.889982
1224,369,88,8.10304,3.127681,7.130225,6.136065,5.089955,5.625046
1225,366,83,5.819424,0.6151857,2.928083,2.881661,2.634871,3.243712
1225,366,88,5.546139,0.7696451,2.720745,4.526009,2.645318,1.57258
1226,361,78,2.964415,-1.200645,0.7276207,1.792199,0.8221601,0.11944
1226,361,83,3.243024,-0.4541303,2.044768,2.162901,0.1683512,0.6387973
1226,361,88,3.412884,0.167208,2.42812,2.240519,0.3915197,0.3328526
1227,243,78,4.566946,0.0676587,3.045801,1.561067,0.1174187,2.288153
1227,243,88,5.731127,0.9932518,4.20244,2.430155,0.9439248,3.112261
1228,372,78,4.95261,0.6418539,4.011233,3.379575,0.0650507,0.6212181
1228,372,83,4.868772,0.7419373,4.216271,3.632967,2.472266,1.850527
1229,371,73,8.562404,4.532718,7.203278,5.827957,4.192599,5.534458
1229,371,78,8.71696,4.536388,7.349637,6.018359,4.4748,5.499996
1229,371,83,8.704628,4.481578,7.671598,6.31517,5.008759,5.764553
1229,371,88,8.83922,4.293345,7.639015,6.782328,5.381699,6.010256
1230,252,73,4.203736,-0.6931472,2.807487,1.466841,-0.6218581,2.31663
1230,252,78,4.691145,0,3.571045,1.609474,0.0226914,1.538631
1230,252,83,4.858554,0.0487901,3.286943,2.141932,0.9325803,2.104804
1230,252,88,4.805998,-0.0512933,3.034747,2.008007,-0.9162907,1.677315
1231,357,78,2.091284,-0.2600669,2.308092,2.444368,0.8788782,0.6512362
1232,357,83,5.32961,1.480695,4.603174,4.331804,3.785518,3.760087
1232,357,88,7.330918,2.154549,5.519057,5.786819,5.097602,5.475564
1233,357,88,5.883999,0.3947411,2.273369,4.075871,2.586347,2.012046
1234,358,78,4.792818,0.3784365,2.462519,0.8005597,-0.3358168,1.793499
1234,358,83,4.490056,-0.0512933,2.942188,0.8901061,-2.801113,0.1331499
1235,356,83,1.630665,-2.551046,0.0121336,-1.128979,-2.027923,-1.886663
1236,367,78,3.253344,0.2350721,1.868122,2.392751,-0.0573514,0.9982145
1237,283,83,3.938612,-0.9162907,2.941597,2.027795,1.253245,1.098951
1238,384,78,5.475996,0.8329091,3.897985,3.80556,3.228924,2.629093
1239,382,73,5.698369,1.188148,4.644963,4.786794,3.206684,3.691048
1239,382,78,6.04099,1.526056,4.76579,4.992044,3.510321,3.821412
1240,358,78,7.032876,2.345261,5.159064,3.888809,2.143724,3.232101
1240,358,83,6.7864,2.32757,5.449452,4.019056,2.409789,3.082218
1241,366,88,4.07478,-0.9728611,2.313806,3.40109,1.648101,0.051196
1242,382,78,7.09048,3.058285,5.566606,5.922051,4.597948,5.009141
1242,382,83,7.229575,3.029795,6.347534,6.429183,5.126378,4.572338
1242,382,88,7.22102,2.75417,6.12576,6.925087,5.208234,4.409598
1243,372,73,8.229274,3.988984,6.842363,5.902101,4.036896,4.83823
1243,372,78,8.314919,3.883624,6.335324,5.825261,3.925764,5.025637
1243,372,83,8.028118,3.835142,6.409172,5.900615,4.490896,4.345244
1243,372,88,8.442282,3.779634,5.868095,6.207173,4.338837,4.557353
1244,357,73,2.280055,0.9715362,5.090044,4.27709,2.48244,4.138714
1244,357,78,3.432252,1.347294,3.973357,4.043057,2.523102,4.051239
1244,357,83,5.056433,1.433416,4.336872,4.249458,2.82083,4.193439
1245,366,83,4.48209,0.0898407,2.570568,2.790995,1.905744,1.932892
1245,366,88,5.049899,0.5988365,3.442642,3.898841,2.835371,2.365085
1246,357,88,5.222347,0.1823216,2.576777,3.344929,2.252969,2.035443
1247,366,78,4.272538,0.4382549,2.442866,1.454776,-0.8187476,-0.541131
1248,358,83,4.741156,0.3763795,3.332749,3.609146,1.823133,1.929056
1248,358,88,5.178772,0.5458066,3.61454,3.75375,1.994273,2.452279
1249,356,83,3.013076,-1.139434,1.042112,-0.6303467,-1.899748,-0.5879902
1250,382,83,5.56279,1.360977,4.965963,4.736401,3.53856,3.044232
1250,382,88,6.089705,1.547562,5.263612,5.464549,4.091555,2.956955
1251,371,78,4.104782,-0.218156,3.112188,1.910424,0.2848091,0.6188095
1251,371,88,5.827959,0.9337376,3.128917,2.311322,1.511884,1.155032
1252,386,78,2.606306,-1.461018,1.656663,1.483153,-0.6234989,-0.6464915
1252,386,83,3.440822,-0.6500877,2.119327,1.8479,1.224569,0.737422
1252,386,88,3.273911,-1.237874,1.512258,2.787146,1.266335,0.3081426
1253,291,73,10.48077,4.316394,10.18345,6.638043,4.793222,8.032264
1253,291,78,10.56522,4.217167,10.01964,6.546268,4.44554,7.604164
1253,291,83,10.1504,4.001553,10.185,6.729452,5.0593,7.99717
1253,291,88,10.45546,3.733375,10.06287,6.911278,5.101397,7.443748
1254,367,73,7.454251,4.309752,6.118605,6.826546,5.375005,5.751651
1254,367,78,7.991339,4.364003,6.673943,6.913486,5.204268,6.141405
1254,367,83,8.435879,4.390689,7.284036,7.179529,5.824768,6.187802
1254,367,88,8.740108,4.32658,7.312723,7.632761,6.168134,6.458698
1255,220,83,5.080939,0.285179,3.795501,2.503327,0.5876617,0.4044473
1256,371,73,5.674139,0.9162908,3.625102,1.228279,0.4582352,1.258066
1257,372,73,8.473641,4.189655,6.705253,6.195073,4.526809,5.106532
1257,372,78,8.594934,4.248495,6.726614,6.371069,4.970712,5.184204
1257,372,83,8.028386,3.713572,6.838669,6.567688,4.380338,4.033529
1257,372,88,8.918221,4.094345,6.715959,6.473311,5.089562,5.355962
1258,382,78,5.005647,0.4904188,3.312557,2.985858,1.253699,2.186387
1259,382,88,4.507638,-0.2231435,2.255991,2.224543,1.650329,-0.090555
1260,384,88,3.166216,-1.164752,1.099908,1.496143,0.1285674,0.6068431
1261,282,73,6.518729,2.026173,5.094465,4.39424,2.347615,3.574588
1262,364,73,5.637505,0.8915881,4.121838,3.814553,2.177603,2.972512
1262,364,78,5.76804,1.011601,4.449214,4.062756,2.662092,2.860494
1262,364,83,5.74153,1.098612,4.833735,4.402715,2.814175,2.415678
1262,364,88,6.214474,1.547562,5.091103,4.619117,2.829569,3.959497
1263,364,73,5.773098,1.458615,3.965364,2.901762,1.157594,2.326854
1263,364,78,5.864436,1.435084,4.130043,2.960912,1.318472,2.717458
1263,364,83,5.515324,1.081805,3.934992,3.102406,1.370421,1.615119
1263,364,88,5.822007,1.092594,3.679104,3.41908,1.980502,2.652241
1264,371,88,5.077045,0.2844268,1.159008,0.3746639,-1.318139,-0.0306197
1265,352,73,4.105544,-0.2876821,2.410671,-0.0502567,-1.517717,1.396785
1266,366,78,2.73756,-1.224175,0.9127022,1.839763,0.5449895,-0.4458208
1266,366,83,3.815101,-0.2943711,2.695149,2.727222,1.8381,2.178398
1267,356,78,7.451912,3.148453,6.847666,4.334127,2.634362,5.047816
1267,356,83,6.910714,2.877174,7.123296,4.599444,3.125516,5.079178
1267,356,88,7.308566,2.893146,7.089884,5.006349,3.551116,4.341111
1268,394,73,5.103369,1.097945,3.841824,2.448096,1.033307,3.033473
1268,394,78,4.996182,1.004302,4.089882,2.718735,1.195412,2.60103
1268,394,83,4.51684,0.8166914,3.996678,2.742017,0.7393092,1.714412
1269,206,78,4.739637,0.5306283,3.409225,2.101456,0.4249463,1.821656
1270,274,88,5.234993,0.3364722,3.451962,1.537681,-0.0175443,1.068327
1271,356,78,4.865252,0.7485819,3.656611,3.265691,1.410587,1.598633
1272,352,73,5.602994,0.5510074,3.198116,3.279823,1.588531,1.650756
1272,352,78,5.880616,0.9631743,3.718728,3.624906,2.257485,2.418974
1272,352,83,5.533807,0.5927742,4.061302,4.001501,2.275217,1.496931
1272,352,88,6.397332,1.133014,3.930623,4.312247,2.972221,2.408451
1273,367,78,2.671274,-0.9088187,0.8585351,1.15207,0.3294216,-0.0318451
1274,291,78,7.364847,1.261581,6.030046,3.846549,1.389976,3.684317
1274,291,83,7.373795,0.6248683,6.803557,3.947804,1.508193,4.990633
1275,358,78,6.739552,2.493206,5.448055,4.670101,2.780752,3.765149
1276,399,78,3.222105,-0.9416085,3.287064,2.068439,0.1203299,1.665169
1276,399,83,3.336729,-0.4620355,3.433692,2.017886,-0.7690739,2.511756
1276,399,88,2.90895,-1.258781,3.026197,1.611413,-0.5172877,1.442561
1277,357,88,5.606465,0.9294044,3.744387,2.996327,1.953473,2.345987
1278,289,78,4.871978,0.2053869,3.343178,2.788736,1.089279,1.534135
1279,357,73,1.035417,0.2730759,2.617378,1.303983,-0.796867,0.9128107
1279,357,78,2.326425,0.5838902,2.86365,1.14571,-0.815037,1.415346
1279,357,88,3.399137,-1.200645,1.104432,1.57428,0.1148803,-0.1995904
1280,384,88,3.373653,-1.771957,0.0240281,1.524213,0.6246718,0.1173506
1281,349,83,7.133092,2.760326,6.611133,5.141319,3.311872,3.415974
1281,349,88,7.439916,3.146348,6.28571,5.6538,4.229222,4.714975
1282,356,83,3.096276,-1.164752,1.277877,0.0384092,-0.9494555,-0.402925
1282,356,88,3.910726,-0.7423374,2.012436,0.6738905,-0.7958274,1.248585
1283,203,73,5.655513,0.7419373,4.729844,1.268099,-0.2537805,3.440211
1284,355,73,4.238029,-0.6558514,2.622617,0.9687244,-0.7080357,-0.1553922
1285,225,83,5.71619,2.090752,4.287976,0.9648001,-1.056756,3.081051
1286,356,73,5.326694,1.042395,3.966727,4.242998,2.650428,3.098571
1286,356,78,5.4631,1.126227,4.231334,4.120011,1.551392,2.16023
1286,356,83,4.571867,0.3527673,4.392488,3.797616,1.090707,1.210159
1286,356,88,5.04993,0.4631049,3.857858,3.436984,2.128922,1.763978
1287,356,78,5.820168,1.455121,3.78307,3.108117,0.7094077,1.92021
1287,356,88,7.54623,2.639057,5.448928,3.472649,1.963559,4.769612
1288,394,88,5.541384,0.0592119,2.413427,2.131851,1.51231,1.682934
1289,382,83,2.954022,-1.203973,1.250872,2.10619,0.9830764,-0.8575229
1290,359,78,3.911761,-0.3092462,2.856813,1.3927,-0.3590197,1.512993
1291,201,73,5.467943,1.564022,4.007559,1.111687,-0.3025706,2.630513
1291,201,83,6.45504,2.219203,5.05127,1.141432,0.2211168,3.006005
1292,291,78,9.613933,5.117083,9.814281,6.233033,4.45511,6.904466
1292,291,88,9.1246,3.183787,9.898236,6.111866,2.738187,6.742027
1293,210,78,6.278749,0.9198843,4.95059,2.359943,0.4152531,3.305464
1293,210,83,6.299294,1.309413,5.505641,2.425008,0.8905401,3.775948
1294,331,73,5.878169,0.7884574,3.758542,1.559844,-0.0148885,2.455743
1294,331,78,5.937723,1.266948,4.17425,1.64787,0.2066142,3.481929
1295,335,73,7.229164,2.498316,5.841384,5.573935,3.891066,3.890503
1296,327,73,7.542489,3.034953,7.095807,4.122824,2.51184,4.983879
1296,327,78,7.643736,3.030134,7.184092,4.291078,2.681471,4.831378
1296,327,83,7.458899,2.778819,7.343447,4.478218,2.80203,4.133301
1297,387,78,2.404464,-1.660731,2.142697,1.355822,-0.3900114,-1.745104
1297,387,83,1.312742,-2.441847,0.2410894,0.9657127,-2.371257,-2.190129
1298,381,83,2.978849,-1.362578,1.378635,-0.0696238,-1.391935,0.085739
1298,381,88,3.096507,-0.761426,2.636483,0.6808204,-0.396807,0.1463382
1299,291,78,9.613933,5.117083,9.778197,6.233033,4.45511,6.904466
1299,291,88,9.702106,4.073768,9.955498,6.111866,3.576517,7.140194
1300,200,88,10.29855,5.673323,9.11099,7.809071,6.364193,7.289597
1301,262,73,7.544515,2.728245,7.19114,4.31392,2.80961,5.013674
1301,262,78,7.514826,2.719649,7.630581,4.488184,2.910567,5.433396
1301,262,83,7.547219,2.867899,8.066667,4.755935,3.397027,6.036923
1301,262,88,7.778648,2.918203,8.025923,5.214167,3.752444,5.85479
1302,286,73,9.437908,4.695166,8.812131,7.416758,5.242607,6.574207
1302,286,78,9.329576,4.730666,9.268383,7.39667,5.543511,6.933976
1302,286,83,9.115272,4.600218,9.564044,7.380838,5.618916,6.65178
1302,286,88,8.947351,3.784008,8.764935,7.32054,5.034503,6.481154
1303,355,78,5.287887,1.029619,3.655184,3.526293,1.895972,1.816573
1303,355,83,4.696229,0.8329091,3.728619,3.563978,1.524735,1.861182
1304,301,73,8.381704,4.165145,7.488929,6.647297,4.908735,5.619681
1304,301,78,8.18162,3.896727,7.49019,6.658272,4.300959,4.985976
1304,301,83,7.568508,3.025291,7.18394,6.252349,3.755244,4.244578
1305,357,73,4.949921,3.856151,7.613106,6.453998,5.085039,6.106481
1305,357,78,6.26383,4.00073,7.649081,6.920255,5.453989,6.35589
1305,357,83,7.659009,4.155753,7.508307,7.150868,5.631893,6.395063
1305,357,88,9.35003,4.532599,7.64605,7.635293,6.53508,6.479513
1306,344,88,7.209079,2.476707,5.047965,4.436074,1.911509,2.843461
1307,203,73,5.439895,0.2623642,4.303763,-0.2191797,-2.017369,2.884288
1308,344,78,3.940731,-0.2070241,2.562766,0.4940262,-0.6736661,0.1312901
1309,220,78,6.726322,2.944439,5.725296,2.525245,0.2748957,3.026956
1309,220,83,6.225501,2.197225,5.621995,2.267916,-0.0543172,2.552904
1309,220,88,6.430866,1.871802,4.640389,2.60994,1.015371,2.406174
1310,275,78,5.097337,1.098612,4.213431,2.535927,1.13615,2.677437
1310,275,83,5.192067,1.252763,4.641962,2.584874,0.9061154,2.356545
1310,275,88,4.364819,-0.0377019,3.601275,2.340072,-0.2575449,1.242426
1311,358,83,2.477827,-2.488915,-0.3878191,-1.316777,-2.71256,-1.907002
1312,384,73,2.814966,-2.071473,1.200742,0.7923794,-0.7914174,0.4841708
1312,384,78,4.143168,-0.2144316,3.017508,1.518497,0.7434974,2.578859
1312,384,83,5.193653,0.6476267,4.870402,2.420326,1.048246,2.94882
1312,384,88,5.605878,0.9508854,4.829908,3.338336,2.60437,3.43248
1313,372,73,8.683926,4.173495,6.796765,8.011974,6.393579,4.75483
1313,372,78,9.257281,5.025281,7.638948,8.218724,6.57852,6.267014
1313,372,83,9.62228,5.266311,8.272751,8.466881,6.995768,6.531589
1313,372,88,9.828411,5.230039,8.253403,8.631335,6.80336,6.748322
1314,367,73,3.562052,0.3464226,2.57407,2.273861,0.8277556,1.424632
1314,367,78,4.027482,0.2086389,2.974234,2.565924,0.725408,1.818997
1314,367,83,5.078963,1.129465,4.199334,3.171072,2.293886,2.763327
1314,367,88,5.088199,0.8940451,4.121801,4.000024,2.179353,2.289563
1315,200,73,5.264779,0.5007753,3.839479,2.350044,0.7114515,2.146033
1315,200,78,5.904098,0.9360933,4.275774,2.701775,1.410587,2.807873
1315,200,83,6.31876,1.223776,4.931872,3.202368,1.909418,3.4966
1315,200,88,6.538474,1.648659,5.005506,3.834394,2.173873,3.236999
1316,355,78,4.348279,-0.1392621,2.438315,1.890137,0.9325512,1.006431
1317,365,83,2.155386,-2.234926,1.44194,0.6153194,-1.330512,-1.082467
1318,361,83,2.431067,-1.624552,0.9000869,-1.323261,-2.585405,-2.36882
1319,291,73,8.983557,2.767953,8.681563,5.125648,3.56863,6.876889
1319,291,78,8.995769,2.790981,8.940666,5.278131,3.412067,6.996258
1319,291,83,8.76894,3.010818,9.514446,5.458762,4.14301,7.390521
1319,291,88,9.123358,2.903343,9.309574,5.796053,3.916842,6.975451
1320,283,73,7.415153,2.691243,6.524331,6.517598,4.936527,4.934581
1320,283,78,7.798648,2.991724,6.989053,6.805003,5.244337,4.200026
1320,283,83,7.792738,3.063858,7.241395,7.031895,5.552279,5.060675
1320,283,88,7.858245,3.058707,7.151789,7.399094,5.90693,5.45717
1321,386,78,3.625705,-0.6254885,0.8458042,1.729422,0.5189888,0.3417886
1321,386,83,3.899536,-1.041287,2.330869,1.812106,-0.692023,-0.7400063
1322,367,88,5.391501,0.4904188,4.613048,3.846924,3.0196,4.307294
1323,345,73,5.405676,1.170623,4.333961,2.697439,0.8543106,1.7452
1323,345,78,5.652732,1.385544,4.240553,2.634448,0.5675467,2.315339
1324,384,78,2.939466,-1.394327,1.64319,1.431761,0.2872722,-0.1070203
1325,201,73,5.123709,0.7884574,3.415895,0.8395267,-0.7646061,2.202724
1325,201,78,5.409927,1.35738,3.954882,0.608901,-1.936122,2.559769
1325,201,83,5.673478,1.467413,3.842391,0.8750938,-0.3832172,2.171927
1326,344,73,4.516393,0.0392207,3.45278,1.527603,0.2551385,2.03699
1326,344,78,4.779645,0.1988509,4.210468,2.31654,0.9642999,1.751663
1326,344,83,5.315185,0.463734,4.331215,2.690206,0.8595953,1.07944
1326,344,88,6.421647,1.34963,4.200284,2.589614,0.4356022,2.338696
1327,285,78,4.807007,0.013903,3.145823,2.927022,1.101341,0.7761705
1327,285,83,5.169661,0.1475576,3.270617,3.209512,1.770539,0.8855063
1328,349,83,3.300949,-1.161552,2.525769,1.656725,0.0830667,0.222533
1329,353,78,4.325451,-0.3188288,3.428386,2.218153,0.8083768,1.66658
1330,367,73,5.779967,2.304982,5.144403,5.364099,3.614042,2.881371
1330,367,78,6.142596,2.43089,5.068989,5.471467,3.703647,3.30858
1330,367,83,6.640121,2.61007,5.585788,5.600073,4.033613,3.533248
1330,367,88,7.057864,2.4681,5.679804,5.982594,4.350396,3.847744
1331,352,73,8.256678,3.937047,6.420621,5.865573,3.951717,5.001629
1331,352,78,8.435111,4.06015,7.278068,6.117704,4.36266,4.998472
1331,352,83,7.385437,3.312985,6.621318,5.967349,3.428201,3.608964
1331,352,88,7.719298,2.729812,6.323277,5.539621,3.000551,3.785692
1332,382,83,4.648716,0.486123,3.476078,2.910317,1.486806,1.701135
1333,355,83,3.301564,-1.161552,1.592614,1.252795,-0.9067749,0.4078361
1333,355,88,3.571831,-1.152013,2.021367,1.347727,-0.9785773,0.6754823
1334,342,73,4.880687,0.8064759,3.305804,2.309128,0.9073843,2.632299
1334,342,78,5.382422,1.229348,4.413955,2.663632,1.1084,2.990119
1334,342,83,5.304481,1.095608,4.681509,2.871145,1.16813,1.736335
1334,342,88,5.761876,1.379773,4.727181,3.019329,1.452191,2.983104
1335,357,83,1.60599,-1.47841,1.138172,1.898274,1.213266,-0.7902901
1335,357,88,1.573128,-3.170086,0.6710169,2.579654,0.9325825,-1.879125
1336,366,88,2.927242,-1.714798,1.893856,1.423958,-0.7436779,-0.9925711
1337,379,78,3.282131,-0.6931472,1.992159,-0.4093251,-1.545925,-1.229163
1338,353,73,5.193929,0.5007753,3.63307,2.630483,1.244992,3.204782
1339,366,88,3.788734,-1.142564,2.382658,2.096558,0.4192188,-0.5284904
1340,357,73,3.217901,2.085796,4.53946,3.508813,2.46228,2.950948
1341,281,78,5.158085,0,4.449302,2.854697,0.9877722,2.968652
1342,367,83,3.747969,0,2.980097,1.658528,0.4177626,0.1384784
1343,367,78,2.860851,-0.463624,1.907661,1.096605,-0.4550343,0.1685455
1343,367,83,3.165939,-0.3243461,2.178052,1.506317,-0.0250582,0.9233866
1344,355,88,2.767937,-2.017406,-0.4401049,-0.0168366,0.1191777,-1.245011
1345,399,88,4.361604,0.3492474,3.543522,3.005588,1.099256,1.342296
1346,362,73,4.356391,0.4054651,2.432699,2.258139,-0.14842,1.222169
1347,371,78,3.976977,-0.0050125,2.20614,2.039603,0.6470174,0.8939535
1347,371,83,4.144162,0.2776318,2.615679,1.699293,-0.6352392,1.337568
1348,343,73,6.599222,2.354228,5.378456,3.620187,1.830806,3.245805
1348,343,78,6.742461,2.332144,5.47582,3.746207,2.217063,3.287064
1349,357,73,1.664221,0.7419373,3.294549,2.733672,1.478015,2.799669
1349,357,78,3.759373,1.526056,4.182073,3.533384,2.669048,3.842273
1349,357,83,6.631692,3.209593,6.075302,5.485403,4.884096,5.906301
1349,357,88,8.17845,3.450495,7.036404,6.675482,5.47093,5.924068
1350,230,73,6.237399,2.660259,4.566723,3.932678,2.139196,2.782773
1351,354,73,6.326904,1.874874,5.233839,4.078933,2.40459,3.536454
1351,354,78,5.953673,1.600397,5.130737,4.168233,2.083532,2.561729
1352,362,73,5.101036,0.791181,3.580482,3.374156,1.788058,2.02756
1352,362,78,5.169882,1.067122,3.6636,3.470252,1.586891,1.810244
1352,362,83,5.149946,1.02353,4.043979,3.498333,1.840246,2.01307
1353,283,73,8.362895,4.077538,7.124474,6.435372,5.064324,5.108769
1353,283,78,8.568728,4.060443,7.354321,6.714433,4.941607,5.60595
1353,283,83,8.237061,3.73767,7.073049,6.784387,5.282421,5.128254
1353,283,88,8.208497,3.487375,7.176579,7.070639,5.52397,5.25863
1354,382,78,4.46677,0.0382587,2.967655,2.649859,1.929857,2.298397
1355,361,88,2.496853,-1.714798,0.4707329,0.7537923,-1.167605,-2.190438
1356,381,83,5.260023,1.047319,4.288465,4.090597,2.46665,2.538385
1356,381,88,5.639991,1.147403,4.196499,4.415018,2.873046,2.425112
1357,382,83,2.64558,-1.194022,1.253199,-0.2086956,-1.217943,-0.7947845
1358,262,78,4.71173,-0.0801261,4.321995,1.517797,-0.8643829,1.208292
1358,262,83,5.335016,0.4187103,4.774308,1.305706,0.0111858,2.033914
1358,262,88,5.542041,0.2460786,4.534261,1.516055,-0.2525574,3.184276
1359,382,78,3.66754,-0.390084,1.622487,2.6068,1.20036,0.1430013
1359,382,88,4.387796,0.0069756,3.145049,3.891359,2.283762,1.315511
1360,354,73,6.165836,1.800719,5.01792,1.851402,0.502416,1.887896
1360,354,78,5.680169,1.217876,4.692429,2.207678,0.2172244,1.860951
1360,354,83,4.873692,0.2646693,4.832407,2.011041,-0.4765492,1.072851
1360,354,88,4.317032,-0.3312857,3.332378,1.51556,-2.163033,-0.3986788
1361,371,73,5.677386,1.451848,4.388766,3.358502,1.847252,2.420203
1362,344,73,4.534911,0.3715636,3.302888,2.050292,-0.2380321,1.168101
1363,358,78,3.653465,-0.8141856,2.629954,0.8943468,-0.3335258,0.0816487
1364,314,78,2.978285,-0.5709295,2.085208,1.231886,-0.8919981,-0.632347
1365,356,73,4.569396,0.1070591,2.468226,1.375541,-0.2194557,-1.262738
1366,369,78,3.027634,-0.9162907,1.367081,2.524664,0.0322608,-3.175073
1366,369,88,3.537673,-1.255266,1.535779,2.280707,0.4305897,-0.6110115
1367,306,73,4.629519,0.6418539,4.00801,2.416703,0.9014021,2.617197
1367,306,78,5.153907,1.163151,4.264465,2.808129,1.449808,2.43662
1368,221,73,6.919933,3.112626,5.787529,3.066983,1.083724,4.05873
1368,221,78,7.045135,3.178054,6.14489,2.773062,0.3889357,4.445141
1369,357,83,3.171631,0.2677345,3.138938,2.129734,1.448704,1.869217
1369,357,88,6.793745,1.884339,4.297008,4.354751,4.180921,4.28137
1370,381,78,5.643441,1.298555,4.048691,3.438582,1.964702,2.371916
1371,381,78,2.577082,-1.973281,1.472061,0.1569336,-1.110154,0.7581519
1372,382,78,5.421261,1.504077,6.321055,3.431062,1.921733,2.321802
1372,382,83,5.025559,1.029619,3.837142,3.625392,1.552742,1.40219
1373,358,73,9.393966,5.268373,8.326384,7.58084,5.885009,6.219134
1373,358,78,9.190357,4.954248,8.198097,7.54466,5.518177,5.860063
1373,358,83,9.228231,4.8898,8.616798,7.486724,5.635111,6.590827
1373,358,88,9.39789,4.784487,7.892349,7.433906,5.213675,6.01264
1374,262,78,7.469412,2.771338,7.333939,4.557373,2.797081,5.224333
1374,262,83,7.424588,2.702032,7.561646,4.705932,3.110536,5.262595
1374,262,88,7.557924,2.691243,7.703475,4.94057,3.334755,5.946077
1375,260,78,8.712276,3.829511,8.782667,5.763438,4.426827,6.568436
1375,260,83,8.624363,3.689329,8.855234,5.933482,3.965334,5.761415
1375,260,88,9.117567,3.849637,8.815913,5.796069,4.016618,6.713385
1376,394,78,3.648475,-0.2407985,1.545337,1.068919,-0.2887756,0.4339123
1377,358,73,6.295683,1.871802,4.624267,3.264706,1.628468,2.883733
1377,358,78,6.820672,2.772589,5.134419,3.433465,2.111702,4.474126
